Time,vx,vy,vz,x,y,z,Bx,By,Bz,n
1542937230.0,-375.8457794189453,-7.941300630569458,15.972716331481934,1440468.768433,255227.48933200003,94529.248706,0.34303344786167145,-4.774257659912109,-1.0916840434074402,6.111894845962524
1542937290.0,-375.67771736520234,-7.258911414224594,17.57650706807121,1440470.6185730002,255228.041912,94525.7496415,0.09094402194023132,-4.736772060394287,-1.2326982021331787,5.950585396563421
1542937350.0,-373.62261962890625,-1.4683442115783691,12.278732776641846,1440472.468841,255228.594319,94522.250529,0.17190169543027878,-4.9564619064331055,-1.0716105103492737,5.800854206085205
1542937410.0,-371.582245373335,2.7402500168221895,5.300974486304111,1440474.3192369998,255229.1465535,94518.7513685,-0.11226603761315346,-4.933299541473389,-1.1166255474090576,5.759984469804608
1542937470.0,-371.33714294433594,0.653236448764801,4.462981820106506,1440476.169761,255229.698616,94515.2521595,0.8701508343219757,-4.9278552532196045,-0.6994145214557648,5.949455738067627
1542937530.0,-371.6717024005827,-1.1260367514657192,2.714035616546381,1440478.0204130001,255230.2505055,94511.75290200001,1.054901361465454,-4.86362361907959,-0.6789991557598114,6.265965039612817
1542937590.0,-372.38763427734375,-0.5627014711499214,1.282416433095932,1440479.871193,255230.8022225,94508.2535965,0.6779640018939972,-4.840619802474976,-1.0587117671966553,6.502052545547485
1542937650.0,-372.2502796610848,1.3000341656266665,1.9533174321299693,1440481.7221010001,255231.3537675,94504.754243,1.3638193607330322,-4.813794851303101,-0.5689814686775208,6.669135930108243
1542937710.0,-372.5566711425781,1.6390824019908905,3.1890724897384644,1440483.573137,255231.90514,94501.254841,2.0114203691482544,-4.287068128585815,0.006066778674721718,6.74084997177124
1542937770.0,-372.99059258132684,0.8065664045146255,3.1671640247595114,1440485.4243009998,255232.45633999998,94497.755391,1.4997742176055908,-4.461819410324097,-0.37390942871570587,6.800538289742391
1542937830.0,-372.8358459472656,1.3653737902641296,2.6038683652877808,1440487.275593,255233.0073675,94494.255893,1.3234503269195557,-4.471029281616211,-0.7065779268741608,6.872579097747803
1542937890.0,-372.96248138928024,1.7624175607180987,2.128134078666812,1440489.1270130002,255233.55822250003,94490.7563465,1.7376360297203064,-4.221726417541504,-0.8400490880012512,6.766271239421407
1542937950.0,-373.4954528808594,1.0737608969211578,2.5404350757598877,1440490.978561,255234.1089055,94487.256752,1.3274574875831604,-4.454253196716309,-0.9349588453769684,6.615706920623779
1542938010.0,-374.3055845166816,0.4794589012372689,2.784828365826216,1440492.830237,255234.6594165,94483.7571095,1.4774543046951294,-4.371791124343872,-0.7717690765857697,6.497470730640849
1542938070.0,-374.08253479003906,0.7728530615568161,2.4456392526626587,1440494.6820415,255235.20975500002,94480.257418,0.9729892015457153,-4.49543571472168,-0.8825061023235321,6.303723096847534
1542938130.0,-373.4615008244749,0.9032705006052236,1.9228132122852764,1440496.533974,255235.759921,94476.7576785,0.9684996902942657,-4.478562116622925,-0.8897489309310913,6.331939251696477
1542938190.0,-373.71327209472656,0.9712455868721008,1.6900250911712646,1440498.386034,255236.309915,94473.25789149999,0.8942471444606781,-4.480123281478882,-0.8507451415061951,6.446323394775391
1542938250.0,-374.3203840412077,1.1773198471694697,2.011848172203439,1440500.238222,255236.85973650002,94469.75805599999,1.1436960101127625,-4.433208703994751,-0.6944147348403931,6.393346036066775
1542938310.0,-374.39007568359375,0.5822744257748127,2.2518726587295532,1440502.0905384999,255237.4093855,94466.258172,0.8261463344097137,-4.458957195281982,-0.8256466090679169,6.379285573959351
1542938370.0,-373.2711576868276,-0.7310722456848034,2.385112219169492,1440503.942983,255237.95886299998,94462.75824,0.5126186013221741,-4.564270496368408,-0.8078388273715973,6.40444504628416
1542938430.0,-371.5041961669922,-0.745421752333641,2.706949830055237,1440505.7955554998,255238.50816799997,94459.2582595,1.7042970061302185,-4.341585636138916,-0.33154721558094025,6.3510332107543945
1542938490.0,-368.49669059378203,2.3776394842100923,4.123000832854724,1440507.6482560001,255239.0573005,94455.758231,1.1186521649360657,-4.681061029434204,-0.38493430614471436,5.920999777121622
1542938550.0,-366.4557342529297,3.4952895641326904,5.563647508621216,1440509.5010845,255239.60626149998,94452.2581545,0.5964637398719788,-4.859041929244995,-0.4800659120082855,5.556167364120483
1542938610.0,-367.0051949923156,2.2180137556107318,5.481143841977979,1440511.354041,255240.15505,94448.7580295,0.002133448899257928,-4.757436990737915,-0.8856448233127594,5.6603070321630256
1542938670.0,-367.12965393066406,0.5897544324398041,6.923847436904907,1440513.2071254998,255240.703666,94445.2578565,0.42845000326633453,-4.772493362426758,-0.644422709941864,5.29004168510437
1542938730.0,-367.36373647054035,-0.6508795594175656,8.382448641459147,1440515.0603385,255241.25211,94441.7576355,-0.8311460316181183,-4.9829089641571045,-1.107198178768158,5.02372981707255
1542938790.0,-368.0236931472528,-0.270327408172068,7.86204131704862,1440516.913679,255241.800382,94438.257366,-0.6009252071380615,-4.7398552894592285,-1.0285855531692505,5.117970490064777
1542938850.0,-367.9386691734439,-0.19919918245467982,9.089004141385438,1440518.7671475,255242.348482,94434.7570485,-0.9956369400024414,-4.993567705154419,-0.9934373795986176,4.910905361175537
1542938910.0,-367.7929992675781,-0.832324281334877,9.405124187469482,1440520.6207444998,255242.89641,94431.256683,-0.513505145907402,-5.053710222244263,-0.9679453074932098,4.840384244918823
1542938970.0,-368.19183146158855,-1.1055575956900916,8.11685319741567,1440522.4744695001,255243.444166,94427.756269,-0.4380683898925781,-5.014636754989624,-0.9945237338542938,4.827812568346659
1542939030.0,-368.6660921690894,-1.4354794005878637,7.98693055012187,1440524.3283225,255243.99175,94424.25580700001,-0.019930221140384674,-5.044075012207031,-1.0873419642448425,4.737236562322398
1542939090.0,-369.20948016057247,-2.1306842037888822,7.23018153769071,1440526.1823035,255244.539162,94420.7552965,-0.20019246637821198,-5.067879915237427,-1.1206703186035156,4.7646871394798405
1542939150.0,-370.3809509277344,0.5445071458816528,7.039746999740601,1440528.0364125,255245.086402,94417.254738,-0.792841374874115,-4.85471773147583,-1.489605963230133,4.996712684631348
1542939210.0,-373.4990275065104,5.335767376422882,14.877465597788493,1440529.8906495,255245.63347,94413.7541315,0.0030682645738124847,-4.84832763671875,-0.8172338008880615,5.5962660074234005
1542939270.0,-374.3857812099769,7.9464920387893425,11.993056680335373,1440531.7450144999,255246.180366,94410.2534765,-1.2963075637817383,-3.2313209772109985,-1.7391868233680725,6.017186805850169
1542939330.0,-372.61088887199026,8.612749943967726,5.320161999249067,1440533.5995075,255246.72709,94406.7527735,-0.546755850315094,-3.8917547464370728,-0.9358384013175964,5.845631896472368
1542939390.0,-371.18082224527996,8.689250500996907,7.744000999132792,1440535.4541285,255247.273642,94403.2520225,-0.8286202847957611,-3.901046633720398,-1.2921571731567383,5.6463334878285725
1542939450.0,-371.2812957763672,7.721283674240112,6.671752214431763,1440537.308878,255247.820022,94399.7512235,-0.7077125608921051,-3.9618409872055054,-1.5510889887809753,5.575372934341431
1542939510.0,-372.16896682489113,6.703787631675845,4.583893838475962,1440539.1637555002,255248.36622999999,94396.250376,-1.4346237778663635,-3.7424097061157227,-2.3059959411621094,5.560230622526075
1542939570.0,-369.6175121870197,4.53246069736168,4.588145975206719,1440541.0187605,255248.912266,94392.74948,-1.197338879108429,-3.9056352376937866,-1.9301312565803528,5.597927414002966
1542939630.0,-366.85630594889324,-0.6002667506535846,4.737729080518086,1440542.873894,255249.4581305,94389.2485365,-0.26647962629795074,-4.5201873779296875,-1.694114863872528,5.538100775082906
1542939690.0,-366.39996337890625,-3.928072452545166,3.6711363792419434,1440544.7291555,255250.0038235,94385.7475445,0.0232917673420161,-4.609335422515869,-1.0525530576705933,5.806825876235962
1542939750.0,-366.1933988977651,-4.842910399202441,3.7216086387634277,1440546.584545,255250.549344,94382.24650400001,0.36847445368766785,-4.72511625289917,-1.1013339161872864,5.823321107958184
1542939810.0,-365.3945337514408,-6.162610702827329,3.0185308925441054,1440548.4400630002,255251.09469250002,94378.745416,0.42589882016181946,-4.75448751449585,-0.996462881565094,5.68733950130275
1542939870.0,-364.08899586995443,-4.728087715307872,3.922487016518911,1440550.2957085,255251.63987,94375.24427950001,0.17297448962926865,-4.62043023109436,-1.3202688097953796,5.8342089255650835
1542939930.0,-364.0247497558594,0.047197818756103516,7.4970550537109375,1440552.151482,255252.1848755,94371.743095,-0.3344341516494751,-4.681573390960693,-1.343346118927002,5.402371406555176
1542939990.0,-365.1019257092085,2.4313170440861436,7.958781922449831,1440554.0073839999,255252.729709,94368.2418625,-0.06498421542346478,-4.702043533325195,-1.2348642349243164,4.951306788647761
1542940050.0,-365.2771301269531,4.305517554283142,7.219423055648804,1440555.863414,255253.274371,94364.7405815,0.4459112733602524,-4.669010162353516,-0.6928937137126923,4.840375661849976
1542940110.0,-365.0155679671491,5.188806987199627,6.407701414139544,1440557.719572,255253.818861,94361.2392525,1.2090449929237366,-4.596805095672607,-0.5885743200778961,4.92731170966977
1542940170.0,-364.9209899902344,3.4751808643341064,4.379634976387024,1440559.575858,255254.36317949998,94357.73787499999,0.854653924703598,-4.627586841583252,-0.5457819402217865,5.267899036407471
1542940230.0,-364.46202962906636,0.028747093482095476,4.071503772110235,1440561.432272,255254.9073265,94354.2364495,0.5826613903045654,-4.552734375,0.09573870152235031,5.633180704273161
1542940290.0,-363.93927001953125,-3.8748239278793335,4.242079734802246,1440563.2888139999,255255.4513015,94350.734976,0.8621700704097748,-4.567431926727295,-0.5314249992370605,5.894952774047852
1542940350.0,-364.0035135237897,-5.057795344806109,4.392093502107214,1440565.145484,255255.9951045,94347.2334545,0.9747180640697479,-4.511860370635986,-0.3862837851047516,5.779609422214696
1542940410.0,-364.2315216064453,-4.438896656036377,4.688574314117432,1440567.0022825,255256.53873600002,94343.731885,0.8790833055973053,-4.516700267791748,-0.3987021744251251,5.523023366928101
1542940470.0,-364.0244420786373,-4.007781341427663,5.184396048061183,1440568.8592090001,255257.082196,94340.230267,0.8195277750492096,-4.536269664764404,-0.34458695352077484,5.451677705420822
1542940530.0,-365.215576171875,-4.297293663024902,3.6592140793800354,1440570.7162635,255257.62548450002,94336.728601,1.1689555048942566,-4.465073823928833,-0.5560074746608734,5.814932107925415
1542940590.0,-367.2659852074795,-1.10382080078125,1.8649654486140266,1440572.573446,255258.1686015,94333.2268865,1.551185131072998,-4.202634811401367,-0.5811973810195923,6.525665251935115
1542940650.0,-367.7992706298828,2.8635618686676025,1.3619365096092224,1440574.4307565,255258.71154699998,94329.72512399999,1.5058505535125732,-3.921735405921936,-0.4037335216999054,6.8900628089904785
1542940710.0,-367.91037187419954,3.082940285323096,0.11346236897296591,1440576.288195,255259.25432100001,94326.2233135,1.8013396263122559,-3.7753669023513794,-0.23950046300888062,6.766497228966385
1542940770.0,-367.07701110839844,2.0017151832580566,0.707001656293869,1440578.1457615,255259.79692300002,94322.72145499999,2.242542266845703,-3.6210575103759766,-0.223708376288414,6.497040033340454
1542940830.0,-365.5923351850666,3.619012086117854,2.284047511757397,1440580.0034565,255260.3393535,94319.2195485,2.1395199298858643,-3.863302707672119,-0.33232493698596954,6.369269136522637
1542940890.0,-364.64996337890625,4.4566673040390015,1.947288990020752,1440581.8612795002,255260.8816125,94315.7175935,2.0508882999420166,-3.7690755128860474,-0.21188274770975113,6.422423601150513
1542940950.0,-363.6218116635182,1.7950126753478752,2.066585368797427,1440583.7192305,255261.42369999998,94312.21559050001,1.8660485744476318,-3.8314074277877808,-0.3025573343038559,6.445709799156814
1542941010.0,-362.9687957763672,1.3797485828399658,3.7420847415924072,1440585.5773095,255261.965616,94308.713539,1.8314909934997559,-3.9260830879211426,-0.21202001720666885,6.351149320602417
1542941070.0,-362.71705102138833,2.361794731656059,4.7871864350115665,1440587.4355165,255262.5073605,94305.21143950001,2.1369348764419556,-3.9139055013656616,-0.19910671561956406,6.305529688225418
1542941130.0,-363.00498962402344,1.3387411311268806,3.0441839694976807,1440589.293852,255263.04893400002,94301.7092925,1.9692322611808777,-3.95811665058136,-0.22280747443437576,6.4531495571136475
1542941190.0,-363.3968535876665,0.3507866620040331,1.0424486076245543,1440591.1523155,255263.590336,94298.207097,1.9004575610160828,-3.8974602222442627,0.11589391529560089,6.570189929399334
1542941250.0,-363.5703887939453,-1.0026191473007202,-0.03500884771347057,1440593.0109065,255264.131566,94294.704853,1.8477463722229004,-3.908631682395935,0.3042868822813034,6.669050216674805
1542941310.0,-363.8793620125192,-0.31679900747830736,-0.20615256712084917,1440594.869626,255264.672625,94291.202561,1.8780938982963562,-3.959293007850647,0.05645007058046758,6.592623132174133
1542941370.0,-364.6091003417969,3.191580891609192,1.1749823093414307,1440596.7284734999,255265.2135125,94287.700221,2.1652694940567017,-3.429883360862732,-1.0978805422782898,6.142099857330322
1542941430.0,-365.2642135620117,4.411821643511455,2.8670435428619383,1440598.587449,255265.7542285,94284.197833,2.249709963798523,-3.4854525327682495,-1.7187443971633911,5.64637569586436
1542941490.0,-365.31630969438396,3.895967710213583,4.876193820453081,1440600.446553,255266.2947735,94280.695397,2.2524973154067993,-3.62440025806427,-1.746123492717743,5.394265073244689
1542941550.0,-364.65118658347205,4.2537761516258366,6.781568621025711,1440602.3057849999,255266.835147,94277.192913,2.6173927783966064,-3.4061073064804077,-1.571053147315979,5.496946483361916
1542941610.0,-364.1370849609375,4.92853307723999,7.512730360031128,1440604.165145,255267.375349,94273.6903805,2.0338505506515503,-3.575193166732788,-1.752870798110962,5.716437816619873
1542941670.0,-364.3988952636719,3.2947576324145,6.577659296989441,1440606.0246330001,255267.91538000002,94270.1878,2.3141967058181763,-3.5023105144500732,-1.2587876915931702,5.841188263893128
1542941730.0,-364.6445882828509,1.9181879582952281,4.485951146141428,1440607.8842489999,255268.45524,94266.6851715,2.24188768863678,-3.5261701345443726,-1.3569896221160889,5.922720346294466
1542941790.0,-364.52574983190317,1.90227551147586,4.325867297219449,1440609.7439930001,255268.994928,94263.18249450001,2.070451855659485,-3.530225992202759,-1.2184803485870361,5.998264015698042
1542941850.0,-364.1486053466797,1.875711441040039,5.7595953941345215,1440611.603865,255269.534445,94259.6797695,1.9862943291664124,-3.5516940355300903,-1.7283744812011719,6.083009719848633
1542941910.0,-363.70142923990886,1.531372473637263,6.050686367352804,1440613.4638655,255270.073791,94256.1769965,2.0859031677246094,-3.6336745023727417,-1.4422146081924438,6.2214511712392175
1542941970.0,-364.187484991355,1.4052899626434827,5.8495037907459695,1440615.323994,255270.61296549998,94252.6741755,1.9932605624198914,-3.7382187843322754,-1.064366340637207,6.268997450343898
1542942030.0,-365.4765625,1.6136168143788323,4.507190149338519,1440617.1842505,255271.151969,94249.17130650001,2.247486710548401,-3.227153182029724,-1.6563817858695984,6.141150763777436
1542942090.0,-366.0941767374674,2.1172815998395285,2.8217408816019693,1440619.0446354998,255271.6908015,94245.668389,2.1498552560806274,-3.2153103351593018,-2.008718729019165,6.004741644859314
1542942150.0,-365.98582458496094,3.5498420000076294,1.7541848421096802,1440620.905148,255272.2294625,94242.1654235,2.1039806604385376,-3.1867557764053345,-2.0647597312927246,6.116986036300659
1542942210.0,-365.2654819175845,4.303117208793515,2.343948544048872,1440622.7657885,255272.767952,94238.6624105,2.314795970916748,-3.3406102657318115,-1.3275442123413086,6.281456869156634
1542942270.0,-364.57648005251025,2.968073848818169,3.5648431856124128,1440624.6265575,255273.306271,94235.159349,2.4277230501174927,-3.3568824529647827,-1.0106045603752136,6.3339345963274845
1542942330.0,-363.96667226155597,2.923223114013672,4.640539348125458,1440626.4874545,255273.844419,94231.656239,2.6351252794265747,-3.2968013286590576,-0.5241883397102356,6.344919459025065
1542942390.0,-363.1033935546875,2.880533754825592,4.854136943817139,1440628.3484800002,255274.3823955,94228.153081,2.7783392667770386,-3.2930089235305786,-0.29048457741737366,6.428086996078491
1542942450.0,-362.63158229139987,2.266672912191172,5.114290690812909,1440630.2096335,255274.920201,94224.649875,2.5443328619003296,-3.3155771493911743,-0.9424117505550385,6.4762490616470085
1542942510.0,-362.59641703621287,2.816215913803851,5.173445388919017,1440632.0709145,255275.4578355,94221.14662099999,2.6211047172546387,-3.2344433069229126,-1.0797650814056396,6.374646163377606
1542942570.0,-362.99985555013023,3.2176427284876508,4.521621489524842,1440633.932324,255275.995299,94217.643319,2.769985318183899,-2.9958510398864746,-1.2430087327957153,6.232381749153137
1542942630.0,-363.5749053955078,2.7894022464752197,4.760527610778809,1440635.7938615,255276.532591,94214.13996900001,2.916140913963318,-2.950897693634033,-1.4773595929145813,6.111928462982178
1542942690.0,-363.72824046650874,2.742847849111088,4.812471616463583,1440637.655527,255277.069712,94210.63657100001,1.9767084121704102,-4.007504105567932,0.35002538561820984,6.11365996814165
1542942750.0,-364.00148010253906,2.8970394134521484,4.241696238517761,1440639.5173209999,255277.6066625,94207.1331245,2.087605357170105,-3.8999414443969727,-0.0459930170327425,6.05775260925293
1542942810.0,-364.4946864393891,1.9272169050623158,3.433344798009904,1440641.379243,255278.143442,94203.62963000001,2.3190032243728638,-3.7030304670333862,-0.7506869435310364,5.976197821195008
1542942870.0,-364.8063507080078,1.3793416023254395,3.955062747001648,1440643.241293,255278.6800505,94200.1260875,2.2080575227737427,-3.7974659204483032,-0.4199379235506058,5.9575035572052
1542942930.0,-364.73644869444803,0.8892043462542237,4.7482272523348446,1440645.103471,255279.216488,94196.622497,2.2608702182769775,-3.635242462158203,-0.9699364304542542,5.91277512565988
1542942990.0,-364.261474609375,0.4870169013738632,4.366647362709045,1440646.965777,255279.7527545,94193.1188585,2.640242338180542,-3.424810290336609,-1.1701748967170715,5.844813346862793
1542943050.0,-364.3159454845991,0.6642816242624502,3.346610737628624,1440648.8282115,255280.28885,94189.6151715,2.3523184061050415,-3.6769559383392334,-1.2726073265075684,5.799174113351791
1542943110.0,-364.36468505859375,0.9859288036823273,2.5816397666931152,1440650.690774,255280.82477449998,94186.11143650001,2.3862624168395996,-3.6476391553878784,-1.0037086308002472,5.875995635986328
1542943170.0,-363.6974702428599,1.1759468512456925,3.0383937280686175,1440652.5534645,255281.360528,94182.6076535,2.420010209083557,-3.572927713394165,-1.0557956099510193,6.113198671184603
1542943230.0,-362.9640197753906,0.9611005485057831,3.726953387260437,1440654.416283,255281.89611099998,94179.10382250001,2.442745566368103,-3.44214403629303,-0.956416130065918,6.17674708366394
1542943290.0,-362.73844684538295,4.773913620925341,11.66433258525661,1440656.2792294999,255282.431523,94175.5999435,2.5741512775421143,-3.4037665128707886,-1.0029915571212769,6.054535373312528
1542943350.0,-363.08815002441406,4.676781117916107,11.518516659736633,1440658.1423045,255282.966764,94172.0960165,2.548546314239502,-3.4665350914001465,-0.973812609910965,5.876956939697266
1542943410.0,-362.87157552750386,0.06677879564097672,3.2467989687059746,1440660.0055075,255283.5018345,94168.5920415,2.56130850315094,-3.77415132522583,-0.4307873547077179,6.003140347902892
1542943470.0,-362.46954345703125,-0.03479897975921631,3.3241573572158813,1440661.8688385,255284.036734,94165.0880185,2.8433068990707397,-3.0282963514328003,-1.0560583472251892,6.292505264282227
1542943530.0,-362.49548289814936,0.976504596530414,3.4465190504418044,1440663.732298,255284.571463,94161.583947,2.7464475631713867,-3.256932258605957,-0.7884416580200195,6.252439803764468
1542943590.0,-363.00645446777344,2.536584734916687,3.5416481494903564,1440665.5958855,255285.10602150002,94158.0798275,3.103851795196533,-2.9880956411361694,-0.7071283459663391,6.346378803253174
1542943650.0,-363.2638394715356,1.6937834698645795,2.0474991427093254,1440667.4596005,255285.64040899999,94154.57566,2.765331506729126,-2.680647373199463,-1.6234580278396606,6.487585153736052
1542943710.0,-363.07057189941406,0.7851029932498932,0.6453106701374054,1440669.323444,255286.1746255,94151.0714445,3.1365349292755127,-2.8114264011383057,-0.3628331869840622,6.799976348876953
1542943770.0,-363.6563280449539,-3.138097039988783,-3.899736751298435,1440671.1874159998,255286.708671,94147.56718099999,3.271675944328308,-2.591558814048767,0.12611990049481392,8.651420366568644
1542943830.0,-364.18556213378906,-8.420170068740845,-7.787853240966797,1440673.051516,255287.242546,94144.06286899999,0.03713050018996,-1.364701747894287,-2.3351255655288696,10.074588775634766
1542943890.0,-363.8172787525615,-9.35601228182433,-6.39382450697852,1440674.915744,255287.7762505,94140.5585095,0.5948122441768646,-2.2959851026535034,-1.9506030678749084,9.878090717753427
1542943950.0,-362.3597717285156,-8.726044654846191,-5.579556226730347,1440676.7801,255288.3097845,94137.054102,0.7334267795085907,-2.2701282501220703,-1.6124911308288574,9.904574871063232
